model,mode,class_a,class_b,pair_a,pair_b,same_class,cosine
distilgpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_3,active_to_passive_1,False,0.29971253871917725
distilgpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_3,active_to_passive_2,False,-0.09630342572927475
distilgpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_3,active_to_passive_3,False,0.1973441243171692
distilgpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_3,active_to_passive_4,False,0.09429682046175003
distilgpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_3,active_to_passive_5,False,0.3720408082008362
distilgpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_3,active_to_passive_6,False,0.16753171384334564
distilgpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_3,active_to_passive_7,False,0.29762277007102966
distilgpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_3,formalization_0,False,-0.14226524531841278
distilgpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_3,formalization_1,False,-0.42604848742485046
distilgpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_3,formalization_2,False,0.5961576104164124
distilgpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_3,formalization_3,False,-0.1638748049736023
distilgpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_3,formalization_4,False,-0.20922665297985077
distilgpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_3,formalization_5,False,-0.07242844998836517
distilgpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_3,formalization_6,False,-0.1005396693944931
distilgpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_3,formalization_7,False,-0.012926914729177952
distilgpt2,final,certainty_to_uncertainty,certainty_to_uncertainty,certainty_to_uncertainty_4,certainty_to_uncertainty_5,True,0.6812016367912292
distilgpt2,final,certainty_to_uncertainty,certainty_to_uncertainty,certainty_to_uncertainty_4,certainty_to_uncertainty_6,True,0.32059842348098755
distilgpt2,final,certainty_to_uncertainty,certainty_to_uncertainty,certainty_to_uncertainty_4,certainty_to_uncertainty_7,True,0.6038930416107178
distilgpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_4,active_to_passive_0,False,0.1972246915102005
distilgpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_4,active_to_passive_1,False,0.528450608253479
distilgpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_4,active_to_passive_2,False,-0.07597440481185913
distilgpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_4,active_to_passive_3,False,0.8065145015716553
distilgpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_4,active_to_passive_4,False,0.6202396750450134
distilgpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_4,active_to_passive_5,False,0.8441397547721863
distilgpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_4,active_to_passive_6,False,0.6640698313713074
distilgpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_4,active_to_passive_7,False,0.734153687953949
distilgpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_4,formalization_0,False,-0.4126347005367279
distilgpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_4,formalization_1,False,-0.7758032083511353
distilgpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_4,formalization_2,False,0.32604220509529114
distilgpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_4,formalization_3,False,-0.20013701915740967
distilgpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_4,formalization_4,False,-0.5705476403236389
distilgpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_4,formalization_5,False,-0.13887722790241241
distilgpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_4,formalization_6,False,-0.26847365498542786
distilgpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_4,formalization_7,False,-0.3521820306777954
distilgpt2,final,certainty_to_uncertainty,certainty_to_uncertainty,certainty_to_uncertainty_5,certainty_to_uncertainty_6,True,0.6679242253303528
distilgpt2,final,certainty_to_uncertainty,certainty_to_uncertainty,certainty_to_uncertainty_5,certainty_to_uncertainty_7,True,0.8580549955368042
distilgpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_5,active_to_passive_0,False,0.1273665875196457
distilgpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_5,active_to_passive_1,False,0.36432644724845886
distilgpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_5,active_to_passive_2,False,-0.11051115393638611
distilgpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_5,active_to_passive_3,False,0.39591318368911743
distilgpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_5,active_to_passive_4,False,0.157762810587883
distilgpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_5,active_to_passive_5,False,0.5336756706237793
distilgpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_5,active_to_passive_6,False,0.3287088871002197
distilgpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_5,active_to_passive_7,False,0.368366539478302
distilgpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_5,formalization_0,False,-0.4404558837413788
distilgpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_5,formalization_1,False,-0.4772180914878845
distilgpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_5,formalization_2,False,0.44765180349349976
distilgpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_5,formalization_3,False,-0.4257304072380066
distilgpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_5,formalization_4,False,-0.4907900393009186
distilgpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_5,formalization_5,False,-0.3572138845920563
distilgpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_5,formalization_6,False,-0.3885951042175293
distilgpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_5,formalization_7,False,-0.32611390948295593
distilgpt2,final,certainty_to_uncertainty,certainty_to_uncertainty,certainty_to_uncertainty_6,certainty_to_uncertainty_7,True,0.8065592646598816
distilgpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_6,active_to_passive_0,False,-0.3305950462818146
distilgpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_6,active_to_passive_1,False,0.12079482525587082
distilgpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_6,active_to_passive_2,False,-0.10442915558815002
distilgpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_6,active_to_passive_3,False,-0.17306573688983917
distilgpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_6,active_to_passive_4,False,-0.1168757751584053
distilgpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_6,active_to_passive_5,False,0.011569315567612648
distilgpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_6,active_to_passive_6,False,-0.18466052412986755
distilgpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_6,active_to_passive_7,False,0.016330420970916748
distilgpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_6,formalization_0,False,0.18389186263084412
distilgpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_6,formalization_1,False,-0.1305374801158905
distilgpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_6,formalization_2,False,0.6164767742156982
distilgpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_6,formalization_3,False,0.05712776258587837
distilgpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_6,formalization_4,False,0.1465449333190918
distilgpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_6,formalization_5,False,0.15887165069580078
distilgpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_6,formalization_6,False,0.14372490346431732
distilgpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_6,formalization_7,False,0.2860318124294281
distilgpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_7,active_to_passive_0,False,0.02492942288517952
distilgpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_7,active_to_passive_1,False,0.476455956697464
distilgpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_7,active_to_passive_2,False,-0.19733448326587677
distilgpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_7,active_to_passive_3,False,0.18772569298744202
distilgpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_7,active_to_passive_4,False,0.035512398928403854
distilgpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_7,active_to_passive_5,False,0.4553878903388977
distilgpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_7,active_to_passive_6,False,0.1168254166841507
distilgpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_7,active_to_passive_7,False,0.3374943733215332
distilgpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_7,formalization_0,False,-0.15588265657424927
distilgpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_7,formalization_1,False,-0.4567989706993103
distilgpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_7,formalization_2,False,0.5966567397117615
distilgpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_7,formalization_3,False,-0.19491922855377197
distilgpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_7,formalization_4,False,-0.22289404273033142
distilgpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_7,formalization_5,False,-0.09374739229679108
distilgpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_7,formalization_6,False,-0.13597404956817627
distilgpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_7,formalization_7,False,-0.03488651663064957
distilgpt2,final,active_to_passive,active_to_passive,active_to_passive_0,active_to_passive_1,True,0.5023028254508972
distilgpt2,final,active_to_passive,active_to_passive,active_to_passive_0,active_to_passive_2,True,0.18145720660686493
distilgpt2,final,active_to_passive,active_to_passive,active_to_passive_0,active_to_passive_3,True,0.5053374171257019
distilgpt2,final,active_to_passive,active_to_passive,active_to_passive_0,active_to_passive_4,True,0.306220680475235
distilgpt2,final,active_to_passive,active_to_passive,active_to_passive_0,active_to_passive_5,True,0.4943205416202545
distilgpt2,final,active_to_passive,active_to_passive,active_to_passive_0,active_to_passive_6,True,0.5289249420166016
distilgpt2,final,active_to_passive,active_to_passive,active_to_passive_0,active_to_passive_7,True,0.34729015827178955
distilgpt2,final,active_to_passive,formalization,active_to_passive_0,formalization_0,False,-0.4253973066806793
distilgpt2,final,active_to_passive,formalization,active_to_passive_0,formalization_1,False,-0.157278373837471
distilgpt2,final,active_to_passive,formalization,active_to_passive_0,formalization_2,False,-0.0732613131403923
distilgpt2,final,active_to_passive,formalization,active_to_passive_0,formalization_3,False,-0.33155062794685364
distilgpt2,final,active_to_passive,formalization,active_to_passive_0,formalization_4,False,-0.42569541931152344
distilgpt2,final,active_to_passive,formalization,active_to_passive_0,formalization_5,False,-0.3815573751926422
distilgpt2,final,active_to_passive,formalization,active_to_passive_0,formalization_6,False,-0.40322625637054443
distilgpt2,final,active_to_passive,formalization,active_to_passive_0,formalization_7,False,-0.45518258213996887
distilgpt2,final,active_to_passive,active_to_passive,active_to_passive_1,active_to_passive_2,True,0.01918487623333931
distilgpt2,final,active_to_passive,active_to_passive,active_to_passive_1,active_to_passive_3,True,0.46703341603279114
distilgpt2,final,active_to_passive,active_to_passive,active_to_passive_1,active_to_passive_4,True,0.27855393290519714
distilgpt2,final,active_to_passive,active_to_passive,active_to_passive_1,active_to_passive_5,True,0.7123991847038269
distilgpt2,final,active_to_passive,active_to_passive,active_to_passive_1,active_to_passive_6,True,0.44573575258255005
distilgpt2,final,active_to_passive,active_to_passive,active_to_passive_1,active_to_passive_7,True,0.5748355388641357
distilgpt2,final,active_to_passive,formalization,active_to_passive_1,formalization_0,False,-0.18314796686172485
distilgpt2,final,active_to_passive,formalization,active_to_passive_1,formalization_1,False,-0.4306555688381195
distilgpt2,final,active_to_passive,formalization,active_to_passive_1,formalization_2,False,0.21121615171432495
distilgpt2,final,active_to_passive,formalization,active_to_passive_1,formalization_3,False,-0.07007032632827759
distilgpt2,final,active_to_passive,formalization,active_to_passive_1,formalization_4,False,-0.2705017626285553
distilgpt2,final,active_to_passive,formalization,active_to_passive_1,formalization_5,False,-0.02580302394926548
distilgpt2,final,active_to_passive,formalization,active_to_passive_1,formalization_6,False,-0.13251258432865143
distilgpt2,final,active_to_passive,formalization,active_to_passive_1,formalization_7,False,-0.15159007906913757
distilgpt2,final,active_to_passive,active_to_passive,active_to_passive_2,active_to_passive_3,True,0.07429376244544983
