model,target_class,source_set,source,prompt_style,layer,control,gain,vector_class,prompt,generated,generated_chars,target_marker_hit,target_step0_prob,target_step0_rank,target_best_prob,target_best_rank,target_top1_any,target_top5_any,target_top10_any
distilgpt2,exclamation,hard_out_of_template,The sample was collected by Maria in Paris.,same_sentence,2,random_norm,1.0,random_norm,"Same sentence:
The sample was collected by Maria in Paris.
Same:","The sample was collected by Maria in Paris.
Same:
The sample was collected by Maria in Paris.",93.0,0.0,6.641790150752058e-06,5582.0,0.00011942230048589408,30.0,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,The sample was collected by Maria in Paris.,same_sentence,2,negative_target,1.0,exclamation,"Same sentence:
The sample was collected by Maria in Paris.
Same:","The sample was collected by Maria in Paris.
The sample was collected by Maria in Paris.
The sample was",102.0,0.0,5.010844688513316e-06,5594.0,7.175451628427254e-06,282.0,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,"Although the sensor failed twice, the archive remained intact.",copy_sentence,2,none,0.0,,"Copy this sentence:
Although the sensor failed twice, the archive remained intact.
Copy:","The archive was not destroyed.
Copy:
The archive was not destroyed.
Copy:
The archive was",89.0,0.0,0.00016284165030810982,636.0,0.0018891820218414068,20.0,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,"Although the sensor failed twice, the archive remained intact.",copy_sentence,2,target,1.0,exclamation,"Copy this sentence:
Although the sensor failed twice, the archive remained intact.
Copy:","The archive is now complete!
The archive is now complete!
The archive!!!!!!!",76.0,1.0,0.0009509990341030061,90.0,0.9887104630470276,1.0,1.0,1.0,1.0
distilgpt2,exclamation,hard_out_of_template,"Although the sensor failed twice, the archive remained intact.",copy_sentence,2,wrong_marker,1.0,question,"Copy this sentence:
Although the sensor failed twice, the archive remained intact.
Copy:","This is a very simple question:
What is the archive?
Well, yes, yes, yes, yes",77.0,0.0,0.00044514593901112676,203.0,0.1965952217578888,2.0,0.0,1.0,1.0
distilgpt2,exclamation,hard_out_of_template,"Although the sensor failed twice, the archive remained intact.",copy_sentence,2,random_norm,1.0,random_norm,"Copy this sentence:
Although the sensor failed twice, the archive remained intact.
Copy:",This is the first time in the history of the archive to have a copy of the original copy of the original copy,109.0,0.0,4.247915421728976e-05,1687.0,0.005239508114755154,16.0,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,"Although the sensor failed twice, the archive remained intact.",copy_sentence,2,negative_target,1.0,exclamation,"Copy this sentence:
Although the sensor failed twice, the archive remained intact.
Copy:","The archive was not destroyed.
The archive was not destroyed.
The archive was not destroyed.
The archive",104.0,0.0,2.1727393686887808e-05,2990.0,5.248304296401329e-05,168.0,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,"Although the sensor failed twice, the archive remained intact.",same_sentence,2,none,0.0,,"Same sentence:
Although the sensor failed twice, the archive remained intact.
Same:","The archive was not damaged.
The archive was not damaged.
The archive was not damaged.
The archive",98.0,0.0,1.578357296239119e-05,2630.0,0.000838332693092525,21.0,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,"Although the sensor failed twice, the archive remained intact.",same_sentence,2,target,1.0,exclamation,"Same sentence:
Although the sensor failed twice, the archive remained intact.
Same:","The archive was updated with a new version!
The archive is now live!
The latest update!!!",89.0,1.0,0.00012498136493377388,540.0,0.9465727210044861,1.0,1.0,1.0,1.0
distilgpt2,exclamation,hard_out_of_template,"Although the sensor failed twice, the archive remained intact.",same_sentence,2,wrong_marker,1.0,question,"Same sentence:
Although the sensor failed twice, the archive remained intact.
Same:","The same:
The same:
The same?
The same?
The same?
The same?",59.0,0.0,4.7707628255011514e-05,1001.0,0.002795334905385971,11.0,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,"Although the sensor failed twice, the archive remained intact.",same_sentence,2,random_norm,1.0,random_norm,"Same sentence:
Although the sensor failed twice, the archive remained intact.
Same:","the archive was not updated.
The archive was not updated.
The archive was not updated.
The archive was",102.0,0.0,1.0671725249267183e-05,4271.0,0.0009037331910803914,41.0,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,"Although the sensor failed twice, the archive remained intact.",same_sentence,2,negative_target,1.0,exclamation,"Same sentence:
Although the sensor failed twice, the archive remained intact.
Same:","The archive was not damaged.
The archive was not damaged.
The archive was not damaged.
The archive",98.0,0.0,3.0905882795195794e-06,5323.0,2.9195478418841958e-05,248.0,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Dr. Ivanov reviewed 17 documents before sunrise.,copy_sentence,2,none,0.0,,"Copy this sentence:
Dr. Ivanov reviewed 17 documents before sunrise.
Copy:","Dr. Ivanov reviewed 17 documents before sunrise.
Copy:
Dr. Ivanov reviewed 17 documents before sunrise",102.0,0.0,4.4621316192205995e-05,2190.0,7.014600123511627e-05,36.0,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Dr. Ivanov reviewed 17 documents before sunrise.,copy_sentence,2,target,1.0,exclamation,"Copy this sentence:
Dr. Ivanov reviewed 17 documents before sunrise.
Copy:","Dr. Ivanov reviewed 17 documents before sunrise.
Copy!
Dr. Ivanov!!!!!",70.0,1.0,0.0004940925282426178,215.0,0.9537752866744995,1.0,1.0,1.0,1.0
distilgpt2,exclamation,hard_out_of_template,Dr. Ivanov reviewed 17 documents before sunrise.,copy_sentence,2,wrong_marker,1.0,question,"Copy this sentence:
Dr. Ivanov reviewed 17 documents before sunrise.
Copy:","This is a very simple question.
No. No. No? No? No? No? No? No",62.0,0.0,0.0001942674134625122,506.0,0.0873168483376503,3.0,0.0,1.0,1.0
distilgpt2,exclamation,hard_out_of_template,Dr. Ivanov reviewed 17 documents before sunrise.,copy_sentence,2,random_norm,1.0,random_norm,"Copy this sentence:
Dr. Ivanov reviewed 17 documents before sunrise.
Copy:","Dr. Ivanov reviewed 17 documents before sunrise.
Copy:
Dr. Ivanov reviewed 17 documents before sunrise",102.0,0.0,3.076915891142562e-05,2439.0,0.0003580273187253624,34.0,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Dr. Ivanov reviewed 17 documents before sunrise.,copy_sentence,2,negative_target,1.0,exclamation,"Copy this sentence:
Dr. Ivanov reviewed 17 documents before sunrise.
Copy:","Dr. Ivanov reviewed 17 documents before sunrise.
Copy:
Dr. Ivanov reviewed 17 documents before sunrise",102.0,0.0,5.010267614125041e-06,7503.0,2.0093451894354075e-05,140.0,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Dr. Ivanov reviewed 17 documents before sunrise.,same_sentence,2,none,0.0,,"Same sentence:
Dr. Ivanov reviewed 17 documents before sunrise.
Same:","Dr. Ivanov reviewed 17 documents before sunrise.
Same:
Dr. Ivanov reviewed 17 documents before sunrise",102.0,0.0,1.1220493433938827e-05,3905.0,3.8373178540496156e-05,45.0,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Dr. Ivanov reviewed 17 documents before sunrise.,same_sentence,2,target,1.0,exclamation,"Same sentence:
Dr. Ivanov reviewed 17 documents before sunrise.
Same:","Dr. Ivanov reviewed 17 documents before sunrise.
Same!
Dr. Ivanov!
Dr. Ivan",75.0,1.0,0.00011264302884228528,727.0,0.8307337164878845,1.0,1.0,1.0,1.0
distilgpt2,exclamation,hard_out_of_template,Dr. Ivanov reviewed 17 documents before sunrise.,same_sentence,2,wrong_marker,1.0,question,"Same sentence:
Dr. Ivanov reviewed 17 documents before sunrise.
Same:","Dr. Ivanov reviewed 17 documents before sunrise.
Same:
Dr. Ivanov reviewed 17 documents before sunrise",102.0,0.0,3.092291808570735e-05,1653.0,0.00047421519411727786,5.0,0.0,1.0,1.0
distilgpt2,exclamation,hard_out_of_template,Dr. Ivanov reviewed 17 documents before sunrise.,same_sentence,2,random_norm,1.0,random_norm,"Same sentence:
Dr. Ivanov reviewed 17 documents before sunrise.
Same:","Dr. Ivanov reviewed 17 documents before sunrise.
Dr. Ivanov reviewed 17 documents before sunrise.
Dr",100.0,0.0,2.3369750124402344e-05,3201.0,0.0006019198917783797,23.0,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Dr. Ivanov reviewed 17 documents before sunrise.,same_sentence,2,negative_target,1.0,exclamation,"Same sentence:
Dr. Ivanov reviewed 17 documents before sunrise.
Same:","Dr. Ivanov reviewed 17 documents before sunrise.
Same:
Dr. Ivanov reviewed 17 documents before sunrise",102.0,0.0,2.1836115138285095e-06,7074.0,1.1248489499848802e-05,178.0,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,The bridge was inspected after the storm ended.,copy_sentence,2,none,0.0,,"Copy this sentence:
The bridge was inspected after the storm ended.
Copy:","The bridge was inspected after the storm ended.
Copy:
The bridge was inspected after the storm ended.",101.0,0.0,0.00017678474250715226,552.0,0.00039330965955741704,14.0,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,The bridge was inspected after the storm ended.,copy_sentence,2,target,1.0,exclamation,"Copy this sentence:
The bridge was inspected after the storm ended.
Copy:","The bridge was inspected after the storm ended.
The bridge was inspected after the storm ended!
The bridge was",110.0,1.0,0.0011177287669852376,83.0,0.9258505702018738,1.0,1.0,1.0,1.0
distilgpt2,exclamation,hard_out_of_template,The bridge was inspected after the storm ended.,copy_sentence,2,wrong_marker,1.0,question,"Copy this sentence:
The bridge was inspected after the storm ended.
Copy:","This is a very simple question.
Well, yes.
Well, yes? Well, yes? Well,",70.0,0.0,0.0005916109657846391,155.0,0.18431051075458527,2.0,0.0,1.0,1.0
distilgpt2,exclamation,hard_out_of_template,The bridge was inspected after the storm ended.,copy_sentence,2,random_norm,1.0,random_norm,"Copy this sentence:
The bridge was inspected after the storm ended.
Copy:","The bridge was inspected after the storm ended.
Copy:
The bridge was inspected after the storm ended.",101.0,0.0,0.00040087540401145816,233.0,0.00050782086327672,10.0,0.0,0.0,1.0
distilgpt2,exclamation,hard_out_of_template,The bridge was inspected after the storm ended.,copy_sentence,2,negative_target,1.0,exclamation,"Copy this sentence:
The bridge was inspected after the storm ended.
Copy:","The bridge was inspected after the storm ended.
The bridge was inspected after the storm ended.
The bridge was",110.0,0.0,1.4894014384481125e-05,3903.0,7.075806934153661e-05,54.0,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,The bridge was inspected after the storm ended.,same_sentence,2,none,0.0,,"Same sentence:
The bridge was inspected after the storm ended.
Same:","The bridge was inspected after the storm ended.
Same:
The bridge was inspected after the storm ended.",101.0,0.0,1.597277332621161e-05,2623.0,0.0002743572695180774,21.0,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,The bridge was inspected after the storm ended.,same_sentence,2,target,1.0,exclamation,"Same sentence:
The bridge was inspected after the storm ended.
Same:","The bridge was inspected after the storm ended.
The bridge was inspected after the storm ended!
The bridge was",110.0,1.0,0.00018183673091698438,413.0,0.9451080560684204,1.0,1.0,1.0,1.0
distilgpt2,exclamation,hard_out_of_template,The bridge was inspected after the storm ended.,same_sentence,2,wrong_marker,1.0,question,"Same sentence:
The bridge was inspected after the storm ended.
Same:","The bridge was inspected after the storm ended.
The bridge was inspected after the storm ended.
The bridge was",110.0,0.0,6.738565571140498e-05,671.0,0.007604540325701237,5.0,0.0,1.0,1.0
distilgpt2,exclamation,hard_out_of_template,The bridge was inspected after the storm ended.,same_sentence,2,random_norm,1.0,random_norm,"Same sentence:
The bridge was inspected after the storm ended.
Same:","The bridge was inspected after the storm ended.
The bridge was inspected after the storm ended.
The bridge was",110.0,0.0,6.414365088858176e-06,4401.0,0.00015146355144679546,43.0,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,The bridge was inspected after the storm ended.,same_sentence,2,negative_target,1.0,exclamation,"Same sentence:
The bridge was inspected after the storm ended.
Same:","The bridge was inspected after the storm ended.
Same:
The bridge was inspected after the storm ended.",101.0,0.0,2.7178875825484283e-06,5295.0,4.1794253775151446e-05,66.0,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,"When the lights went out, Elena saved the last checkpoint.",copy_sentence,2,none,0.0,,"Copy this sentence:
When the lights went out, Elena saved the last checkpoint.
Copy:","The last checkpoint was the last checkpoint.
Copy:
The last checkpoint was the last checkpoint.
Copy:",101.0,0.0,0.00037613071617670357,271.0,0.0032725695054978132,15.0,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,"When the lights went out, Elena saved the last checkpoint.",copy_sentence,2,target,1.0,exclamation,"Copy this sentence:
When the lights went out, Elena saved the last checkpoint.
Copy:","This is the final step!
This is the final step!
This is the final step!
This!",77.0,1.0,0.0017353117000311613,49.0,0.9849765300750732,1.0,1.0,1.0,1.0
distilgpt2,exclamation,hard_out_of_template,"When the lights went out, Elena saved the last checkpoint.",copy_sentence,2,wrong_marker,1.0,question,"Copy this sentence:
When the lights went out, Elena saved the last checkpoint.
Copy:","This is a very simple question.
Well, yes.
Well, yes? Well, yes? Well,",70.0,0.0,0.0008170963847078383,117.0,0.2078966349363327,2.0,0.0,1.0,1.0
distilgpt2,exclamation,hard_out_of_template,"When the lights went out, Elena saved the last checkpoint.",copy_sentence,2,random_norm,1.0,random_norm,"Copy this sentence:
When the lights went out, Elena saved the last checkpoint.
Copy:","The next checkpoint.
The next checkpoint.
The next checkpoint.
The next checkpoint.
The next checkpoint",103.0,0.0,0.00023729387612547725,217.0,0.009562361054122448,4.0,0.0,1.0,1.0
distilgpt2,exclamation,hard_out_of_template,"When the lights went out, Elena saved the last checkpoint.",copy_sentence,2,negative_target,1.0,exclamation,"Copy this sentence:
When the lights went out, Elena saved the last checkpoint.
Copy:","The first checkpoint was to be used for the second checkpoint.
The second checkpoint was to be used for the third",113.0,0.0,4.0789607737679034e-05,1823.0,4.0789607737679034e-05,406.0,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,"When the lights went out, Elena saved the last checkpoint.",same_sentence,2,none,0.0,,"Same sentence:
When the lights went out, Elena saved the last checkpoint.
Same:","When the lights went out, Elena saved the last checkpoint.
Same:
When the lights went out, Elena",96.0,0.0,3.015555557794869e-05,1056.0,0.000364317384082824,8.0,0.0,0.0,1.0
