template_id,kind,source,a,b,c,ab,ba,abc,bca,cab,acb,cba,bac
63,antisymmetry,The alien fixed the bug.,Q,M,,Could the alien allegedly fix the bug?,Is it alleged that the alien fixed the bug?,,,,,,
63,antisymmetry,The alien fixed the bug.,Q,T,,Could the alien fix the bug tomorrow?,Will the alien fix the bug tomorrow?,,,,,,
63,antisymmetry,The alien fixed the bug.,M,T,,The alien will allegedly fix the bug tomorrow.,The alien was allegedly going to fix the bug.,,,,,,
63,jacobi,The alien fixed the bug.,N,Q,M,,,Could the alien allegedly fail to fix the bug?,Is it false that the alien allegedly fixed the bug?,Is it alleged that the alien failed to fix the bug?,Could it be alleged that the alien failed to fix the bug?,"Allegedly, is it false that the alien fixed the bug?",Could it be false that the alien allegedly fixed the bug?
63,jacobi,The alien fixed the bug.,N,Q,T,,,Could the alien fail to fix the bug tomorrow?,Is it false that the alien will fix the bug tomorrow?,Could the alien have failed to fix the bug earlier?,Could it be that the alien will fail to fix the bug tomorrow?,Will it be false that the alien fix the bug tomorrow?,Could it be false that the alien will fix the bug tomorrow?
63,jacobi,The alien fixed the bug.,N,M,T,,,The alien will allegedly fail to fix the bug tomorrow.,The alien was allegedly going to fail to fix the bug.,"Earlier, the alien allegedly failed to have fixed the bug.","Allegedly, the alien will fail to fix the bug tomorrow.","Earlier, it was alleged that the alien failed to have fixed the bug.",It is alleged that the alien will fail to fix the bug tomorrow.
63,jacobi,The alien fixed the bug.,Q,M,T,,,Could the alien allegedly fix the bug tomorrow?,Could it be alleged that the alien will fix the bug tomorrow?,"Allegedly, will the alien fix the bug tomorrow?","Allegedly, could the alien fix the bug tomorrow?",Could the alien have allegedly planned to fix the bug?,Will it be alleged that the alien fix the bug tomorrow?
64,antisymmetry,The scientist supported the theory.,N,Q,,Could the scientist fail to support the theory?,Is it false that the scientist supported the theory?,,,,,,
64,antisymmetry,The scientist supported the theory.,N,M,,The scientist allegedly failed to support the theory.,"Allegedly, the scientist failed to support the theory.",,,,,,
64,antisymmetry,The scientist supported the theory.,N,T,,The scientist will fail to support the theory tomorrow.,The scientist failed to have supported the theory earlier.,,,,,,
64,antisymmetry,The scientist supported the theory.,Q,M,,Could the scientist allegedly support the theory?,Is it alleged that the scientist supported the theory?,,,,,,
64,antisymmetry,The scientist supported the theory.,Q,T,,Could the scientist support the theory tomorrow?,Will the scientist support the theory tomorrow?,,,,,,
64,antisymmetry,The scientist supported the theory.,M,T,,The scientist will allegedly support the theory tomorrow.,The scientist was allegedly going to support the theory.,,,,,,
64,jacobi,The scientist supported the theory.,N,Q,M,,,Could the scientist allegedly fail to support the theory?,Is it false that the scientist allegedly supported the theory?,Is it alleged that the scientist failed to support the theory?,Could it be alleged that the scientist failed to support the theory?,"Allegedly, is it false that the scientist supported the theory?",Could it be false that the scientist allegedly supported the theory?
64,jacobi,The scientist supported the theory.,N,Q,T,,,Could the scientist fail to support the theory tomorrow?,Is it false that the scientist will support the theory tomorrow?,Could the scientist have failed to support the theory earlier?,Could it be that the scientist will fail to support the theory tomorrow?,Will it be false that the scientist support the theory tomorrow?,Could it be false that the scientist will support the theory tomorrow?
64,jacobi,The scientist supported the theory.,N,M,T,,,The scientist will allegedly fail to support the theory tomorrow.,The scientist was allegedly going to fail to support the theory.,"Earlier, the scientist allegedly failed to have supported the theory.","Allegedly, the scientist will fail to support the theory tomorrow.","Earlier, it was alleged that the scientist failed to have supported the theory.",It is alleged that the scientist will fail to support the theory tomorrow.
64,jacobi,The scientist supported the theory.,Q,M,T,,,Could the scientist allegedly support the theory tomorrow?,Could it be alleged that the scientist will support the theory tomorrow?,"Allegedly, will the scientist support the theory tomorrow?","Allegedly, could the scientist support the theory tomorrow?",Could the scientist have allegedly planned to support the theory?,Will it be alleged that the scientist support the theory tomorrow?
65,antisymmetry,The pirate completed the repair.,N,Q,,Could the pirate fail to complete the repair?,Is it false that the pirate completed the repair?,,,,,,
65,antisymmetry,The pirate completed the repair.,N,M,,The pirate allegedly failed to complete the repair.,"Allegedly, the pirate failed to complete the repair.",,,,,,
65,antisymmetry,The pirate completed the repair.,N,T,,The pirate will fail to complete the repair tomorrow.,The pirate failed to have completed the repair earlier.,,,,,,
65,antisymmetry,The pirate completed the repair.,Q,M,,Could the pirate allegedly complete the repair?,Is it alleged that the pirate completed the repair?,,,,,,
65,antisymmetry,The pirate completed the repair.,Q,T,,Could the pirate complete the repair tomorrow?,Will the pirate complete the repair tomorrow?,,,,,,
65,antisymmetry,The pirate completed the repair.,M,T,,The pirate will allegedly complete the repair tomorrow.,The pirate was allegedly going to complete the repair.,,,,,,
65,jacobi,The pirate completed the repair.,N,Q,M,,,Could the pirate allegedly fail to complete the repair?,Is it false that the pirate allegedly completed the repair?,Is it alleged that the pirate failed to complete the repair?,Could it be alleged that the pirate failed to complete the repair?,"Allegedly, is it false that the pirate completed the repair?",Could it be false that the pirate allegedly completed the repair?
65,jacobi,The pirate completed the repair.,N,Q,T,,,Could the pirate fail to complete the repair tomorrow?,Is it false that the pirate will complete the repair tomorrow?,Could the pirate have failed to complete the repair earlier?,Could it be that the pirate will fail to complete the repair tomorrow?,Will it be false that the pirate complete the repair tomorrow?,Could it be false that the pirate will complete the repair tomorrow?
65,jacobi,The pirate completed the repair.,N,M,T,,,The pirate will allegedly fail to complete the repair tomorrow.,The pirate was allegedly going to fail to complete the repair.,"Earlier, the pirate allegedly failed to have completed the repair.","Allegedly, the pirate will fail to complete the repair tomorrow.","Earlier, it was alleged that the pirate failed to have completed the repair.",It is alleged that the pirate will fail to complete the repair tomorrow.
65,jacobi,The pirate completed the repair.,Q,M,T,,,Could the pirate allegedly complete the repair tomorrow?,Could it be alleged that the pirate will complete the repair tomorrow?,"Allegedly, will the pirate complete the repair tomorrow?","Allegedly, could the pirate complete the repair tomorrow?",Could the pirate have allegedly planned to complete the repair?,Will it be alleged that the pirate complete the repair tomorrow?
66,antisymmetry,The programmer opened the portal.,N,Q,,Could the programmer fail to open the portal?,Is it false that the programmer opened the portal?,,,,,,
66,antisymmetry,The programmer opened the portal.,N,M,,The programmer allegedly failed to open the portal.,"Allegedly, the programmer failed to open the portal.",,,,,,
66,antisymmetry,The programmer opened the portal.,N,T,,The programmer will fail to open the portal tomorrow.,The programmer failed to have opened the portal earlier.,,,,,,
66,antisymmetry,The programmer opened the portal.,Q,M,,Could the programmer allegedly open the portal?,Is it alleged that the programmer opened the portal?,,,,,,
66,antisymmetry,The programmer opened the portal.,Q,T,,Could the programmer open the portal tomorrow?,Will the programmer open the portal tomorrow?,,,,,,
66,antisymmetry,The programmer opened the portal.,M,T,,The programmer will allegedly open the portal tomorrow.,The programmer was allegedly going to open the portal.,,,,,,
66,jacobi,The programmer opened the portal.,N,Q,M,,,Could the programmer allegedly fail to open the portal?,Is it false that the programmer allegedly opened the portal?,Is it alleged that the programmer failed to open the portal?,Could it be alleged that the programmer failed to open the portal?,"Allegedly, is it false that the programmer opened the portal?",Could it be false that the programmer allegedly opened the portal?
66,jacobi,The programmer opened the portal.,N,Q,T,,,Could the programmer fail to open the portal tomorrow?,Is it false that the programmer will open the portal tomorrow?,Could the programmer have failed to open the portal earlier?,Could it be that the programmer will fail to open the portal tomorrow?,Will it be false that the programmer open the portal tomorrow?,Could it be false that the programmer will open the portal tomorrow?
66,jacobi,The programmer opened the portal.,N,M,T,,,The programmer will allegedly fail to open the portal tomorrow.,The programmer was allegedly going to fail to open the portal.,"Earlier, the programmer allegedly failed to have opened the portal.","Allegedly, the programmer will fail to open the portal tomorrow.","Earlier, it was alleged that the programmer failed to have opened the portal.",It is alleged that the programmer will fail to open the portal tomorrow.
66,jacobi,The programmer opened the portal.,Q,M,T,,,Could the programmer allegedly open the portal tomorrow?,Could it be alleged that the programmer will open the portal tomorrow?,"Allegedly, will the programmer open the portal tomorrow?","Allegedly, could the programmer open the portal tomorrow?",Could the programmer have allegedly planned to open the portal?,Will it be alleged that the programmer open the portal tomorrow?
67,antisymmetry,The knight supported the theory.,N,Q,,Could the knight fail to support the theory?,Is it false that the knight supported the theory?,,,,,,
67,antisymmetry,The knight supported the theory.,N,M,,The knight allegedly failed to support the theory.,"Allegedly, the knight failed to support the theory.",,,,,,
