model,layer,source_set,prompt_style,source,target,target_class,control,gain,vector_class,prompt,generated,content_preservation,question_and_preserved,question_marker,negation_marker,modality_marker,tense_shift_marker,passive_marker,target_marker_hit,any_other_marker_hit,question_mark_hit,generated_chars
distilgpt2,2,out_of_template_freeform,same_sentence,The waiter cleared the table.,,question,target,0.75,question,"Same sentence:
The waiter cleared the table.
Same:","The waiter cleared the table.
Same:
The waiter cleared the table.
Same:
The waiter cleared the table?",1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,101.0
distilgpt2,2,out_of_template_freeform,same_sentence,The waiter cleared the table.,,question,random_norm,0.75,random_norm,"Same sentence:
The waiter cleared the table.
Same:","The waiter cleared the table.
The waiter cleared the table.
The waiter cleared the table.
The waiter cleared the table.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0
distilgpt2,2,out_of_template_freeform,same_sentence,The waiter cleared the table.,,question,wrong_class,0.75,tense_shift,"Same sentence:
The waiter cleared the table.
Same:","The waiter cleared the table.
Same:
The waiter cleared the table.
Same:
The waiter cleared the table.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0
distilgpt2,2,out_of_template_freeform,same_sentence,The waiter cleared the table.,,question,negative_target,0.75,question,"Same sentence:
The waiter cleared the table.
Same:","The waiter was seated in the kitchen.
The waiter was seated in the kitchen.
The waiter was seated in the kitchen.",0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,113.0
distilgpt2,2,out_of_template_freeform,quoted_echo,The waiter cleared the table.,,question,none,0.0,,"""The waiter cleared the table.""","""I'm sorry, but I'm sorry, but I'm sorry, but I'm sorry, but I'm sorry, but",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
distilgpt2,2,out_of_template_freeform,quoted_echo,The waiter cleared the table.,,question,target,0.75,question,"""The waiter cleared the table.""","""I don't know,"" the waiter asked.
""No, I don't know,"" the waiter asked?
""",0.3333333333333333,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,73.0
distilgpt2,2,out_of_template_freeform,quoted_echo,The waiter cleared the table.,,question,random_norm,0.75,random_norm,"""The waiter cleared the table.""",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,2,out_of_template_freeform,quoted_echo,The waiter cleared the table.,,question,wrong_class,0.75,negation,"""The waiter cleared the table.""","""I'm not sure what to do,"" he said. ""I'm not sure what to do.""
""I'm",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,67.0
distilgpt2,2,out_of_template_freeform,quoted_echo,The waiter cleared the table.,,question,negative_target,0.75,question,"""The waiter cleared the table.""",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,2,out_of_template_freeform,repeat_sentence,A climber packed the rope.,,question,none,0.0,,"Repeat this sentence:
A climber packed the rope.
Repeated:","A climber packed the rope.
Repeated:
A climber packed the rope.
Repeated:
A climber",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0
distilgpt2,2,out_of_template_freeform,repeat_sentence,A climber packed the rope.,,question,target,0.75,question,"Repeat this sentence:
A climber packed the rope.
Repeated:","A climber packed the rope.
Repeated:
A climber packed the rope?
The answer is no.
The",1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,85.0
distilgpt2,2,out_of_template_freeform,repeat_sentence,A climber packed the rope.,,question,random_norm,0.75,random_norm,"Repeat this sentence:
A climber packed the rope.
Repeated:","The rope was pulled out.
The rope was pulled out.
The rope was pulled out.
The rope was pulled out.",0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,99.0
distilgpt2,2,out_of_template_freeform,repeat_sentence,A climber packed the rope.,,question,wrong_class,0.75,tense_shift,"Repeat this sentence:
A climber packed the rope.
Repeated:","A climber packed the rope.
Repeated:
A climber packed the rope.
Repeated:
A climber",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0
distilgpt2,2,out_of_template_freeform,repeat_sentence,A climber packed the rope.,,question,negative_target,0.75,question,"Repeat this sentence:
A climber packed the rope.
Repeated:","The climber was able to climb the rope.
The climber was able to climb the rope.
The climber was able",0.6666666666666666,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,100.0
distilgpt2,2,out_of_template_freeform,copy_sentence,A climber packed the rope.,,question,none,0.0,,"Copy this sentence:
A climber packed the rope.
Copy:","The climber was in the middle of the night, and he was in the middle of the night.
The climber was in",0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,101.0
distilgpt2,2,out_of_template_freeform,copy_sentence,A climber packed the rope.,,question,target,0.75,question,"Copy this sentence:
A climber packed the rope.
Copy:","This is a simple question.
I don't know.
I don't know?
I don't know?
I don",0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,74.0
distilgpt2,2,out_of_template_freeform,copy_sentence,A climber packed the rope.,,question,random_norm,0.75,random_norm,"Copy this sentence:
A climber packed the rope.
Copy:",The climber was a climber who was a climber who was a climber who was a climber who was a climber,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,97.0
distilgpt2,2,out_of_template_freeform,copy_sentence,A climber packed the rope.,,question,wrong_class,0.75,modality,"Copy this sentence:
A climber packed the rope.
Copy:",The climber was in the middle of a mountain in the middle of a mountain in the middle of a mountain in the middle of a,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,118.0
distilgpt2,2,out_of_template_freeform,copy_sentence,A climber packed the rope.,,question,negative_target,0.75,question,"Copy this sentence:
A climber packed the rope.
Copy:","The climber's body was pulled from the rope and the rope was pulled from the rope.
The climber's body was pulled",0.6666666666666666,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,112.0
distilgpt2,2,out_of_template_freeform,same_sentence,A climber packed the rope.,,question,none,0.0,,"Same sentence:
A climber packed the rope.
Same:","A climber packed the rope.
Same:
A climber packed the rope.
Same:
A climber packed the",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0
distilgpt2,2,out_of_template_freeform,same_sentence,A climber packed the rope.,,question,target,0.75,question,"Same sentence:
A climber packed the rope.
Same:","A climber packed the rope.
Same:
A climber packed the rope?
No, no, no, no?",1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,75.0
distilgpt2,2,out_of_template_freeform,same_sentence,A climber packed the rope.,,question,random_norm,0.75,random_norm,"Same sentence:
A climber packed the rope.
Same:","A climber packed the rope.
Same:
A climber packed the rope.
Same:
A climber packed the",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0
distilgpt2,2,out_of_template_freeform,same_sentence,A climber packed the rope.,,question,wrong_class,0.75,modality,"Same sentence:
A climber packed the rope.
Same:","A climber packed the rope.
Same:
A climber packed the rope.
Same:
A climber packed the",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0
distilgpt2,2,out_of_template_freeform,same_sentence,A climber packed the rope.,,question,negative_target,0.75,question,"Same sentence:
A climber packed the rope.
Same:","The climber was in the rope.
The climber was in the rope.
The climber was in the rope.",0.6666666666666666,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,86.0
distilgpt2,2,out_of_template_freeform,quoted_echo,A climber packed the rope.,,question,none,0.0,,"""A climber packed the rope.""","""I'm not sure if I'm going to be able to get back to the ground,"" he said. ""I",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,77.0
distilgpt2,2,out_of_template_freeform,quoted_echo,A climber packed the rope.,,question,target,0.75,question,"""A climber packed the rope.""",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,2,out_of_template_freeform,quoted_echo,A climber packed the rope.,,question,random_norm,0.75,random_norm,"""A climber packed the rope.""",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,2,out_of_template_freeform,quoted_echo,A climber packed the rope.,,question,wrong_class,0.75,negation,"""A climber packed the rope.""",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,2,out_of_template_freeform,quoted_echo,A climber packed the rope.,,question,negative_target,0.75,question,"""A climber packed the rope.""",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,2,out_of_template_freeform,repeat_sentence,The dentist polished the mirror.,,question,none,0.0,,"Repeat this sentence:
The dentist polished the mirror.
Repeated:","The dentist cleaned the mirror.
Repeated:
The dentist cleaned the mirror.
Repeated:
The dentist cleaned the mirror",0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0
distilgpt2,2,out_of_template_freeform,repeat_sentence,The dentist polished the mirror.,,question,target,0.75,question,"Repeat this sentence:
The dentist polished the mirror.
Repeated:","The dentist was not the dentist.
The dentist was not the dentist?
The dentist was not the dentist?
The dentist was",0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,114.0
distilgpt2,2,out_of_template_freeform,repeat_sentence,The dentist polished the mirror.,,question,random_norm,0.75,random_norm,"Repeat this sentence:
The dentist polished the mirror.
Repeated:","The dentist cleaned the mirror.
The dentist cleaned the mirror.
The dentist cleaned the mirror.
The dentist cleaned the mirror.",0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0
distilgpt2,2,out_of_template_freeform,repeat_sentence,The dentist polished the mirror.,,question,wrong_class,0.75,modality,"Repeat this sentence:
The dentist polished the mirror.
Repeated:","The dentist was not satisfied with the mirror.
The dentist was not satisfied with the mirror.
The dentist was not satisfied with the",0.6666666666666666,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,132.0
distilgpt2,2,out_of_template_freeform,repeat_sentence,The dentist polished the mirror.,,question,negative_target,0.75,question,"Repeat this sentence:
The dentist polished the mirror.
Repeated:","The dentist cleaned the mirror.
The dentist cleaned the mirror.
The dentist cleaned the mirror.
The dentist cleaned the mirror.",0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0
distilgpt2,2,out_of_template_freeform,copy_sentence,The dentist polished the mirror.,,question,none,0.0,,"Copy this sentence:
The dentist polished the mirror.
Copy:","The dentist polished the mirror.
Copy:
The dentist polished the mirror.
Copy:
The dentist polished the mirror.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0
distilgpt2,2,out_of_template_freeform,copy_sentence,The dentist polished the mirror.,,question,target,0.75,question,"Copy this sentence:
The dentist polished the mirror.
Copy:",The dentist was a little more than a little more than a little more than a little more than a little more than a little more than,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,129.0
distilgpt2,2,out_of_template_freeform,copy_sentence,The dentist polished the mirror.,,question,random_norm,0.75,random_norm,"Copy this sentence:
The dentist polished the mirror.
Copy:","The dentist polished the mirror.
Copy:
The dentist polished the mirror.
Copy:
The dentist polished the mirror.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0
distilgpt2,2,out_of_template_freeform,copy_sentence,The dentist polished the mirror.,,question,wrong_class,0.75,tense_shift,"Copy this sentence:
The dentist polished the mirror.
Copy:","The dentist polished the mirror.
Copy:
The dentist polished the mirror.
Copy:
The dentist polished the mirror.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0
distilgpt2,2,out_of_template_freeform,copy_sentence,The dentist polished the mirror.,,question,negative_target,0.75,question,"Copy this sentence:
The dentist polished the mirror.
Copy:","The dentist polished the mirror.
Copy:
The dentist polished the mirror.
Copy:
The dentist polished the mirror.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0
distilgpt2,2,out_of_template_freeform,same_sentence,The dentist polished the mirror.,,question,none,0.0,,"Same sentence:
The dentist polished the mirror.
Same:","The dentist polished the mirror.
Same:
The dentist polished the mirror.
Same:
The dentist polished the mirror.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0
distilgpt2,2,out_of_template_freeform,same_sentence,The dentist polished the mirror.,,question,target,0.75,question,"Same sentence:
The dentist polished the mirror.
Same:","The dentist polished the mirror.
Same:
The dentist polished the mirror?
The answer:
The answer:
The answer",1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,106.0
distilgpt2,2,out_of_template_freeform,same_sentence,The dentist polished the mirror.,,question,random_norm,0.75,random_norm,"Same sentence:
The dentist polished the mirror.
Same:","The dentist polished the mirror.
The dentist polished the mirror.
The dentist polished the mirror.
The dentist polished the mirror.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0
distilgpt2,2,out_of_template_freeform,same_sentence,The dentist polished the mirror.,,question,wrong_class,0.75,modality,"Same sentence:
The dentist polished the mirror.
Same:","The dentist polished the mirror.
Same:
The dentist polished the mirror.
Same:
The dentist polished the mirror.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0
distilgpt2,2,out_of_template_freeform,same_sentence,The dentist polished the mirror.,,question,negative_target,0.75,question,"Same sentence:
The dentist polished the mirror.
Same:","The dentist polished the mirror.
The dentist polished the mirror.
The dentist polished the mirror.
The dentist polished the mirror.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0
distilgpt2,2,out_of_template_freeform,quoted_echo,The dentist polished the mirror.,,question,none,0.0,,"""The dentist polished the mirror.""","""I'm not sure if I'm going to be able to do this,"" he said. ""I'm not sure",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,73.0
distilgpt2,2,out_of_template_freeform,quoted_echo,The dentist polished the mirror.,,question,target,0.75,question,"""The dentist polished the mirror.""","""I don't know.
""I don't know?
""I don't know?
""I don",0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,51.0
distilgpt2,2,out_of_template_freeform,quoted_echo,The dentist polished the mirror.,,question,random_norm,0.75,random_norm,"""The dentist polished the mirror.""",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,2,out_of_template_freeform,quoted_echo,The dentist polished the mirror.,,question,wrong_class,0.75,negation,"""The dentist polished the mirror.""","""I'm not sure if I'm going to be able to get a job, but I'm sure I'll be",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,72.0
distilgpt2,2,out_of_template_freeform,quoted_echo,The dentist polished the mirror.,,question,negative_target,0.75,question,"""The dentist polished the mirror.""",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,3,in_template_test,repeat_sentence,The oracle built the tower.,Someone asked whether the oracle built the tower.,question,none,0.0,,"Repeat this sentence:
The oracle built the tower.
Repeated:","The oracle built the tower.
Repeated:
The oracle built the tower.
Repeated:
The oracle",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0
distilgpt2,3,in_template_test,repeat_sentence,The oracle built the tower.,Someone asked whether the oracle built the tower.,question,target,0.75,question,"Repeat this sentence:
The oracle built the tower.
Repeated:","The oracle built the tower.
Repeated:
The oracle built the tower.
Repeated:
The oracle",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0
distilgpt2,3,in_template_test,repeat_sentence,The oracle built the tower.,Someone asked whether the oracle built the tower.,question,random_norm,0.75,random_norm,"Repeat this sentence:
The oracle built the tower.
Repeated:","The oracle was built by the same person.
The oracle was built by the same person.
The oracle was built",0.6666666666666666,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,102.0
distilgpt2,3,in_template_test,repeat_sentence,The oracle built the tower.,Someone asked whether the oracle built the tower.,question,wrong_class,0.75,tense_shift,"Repeat this sentence:
The oracle built the tower.
Repeated:","The oracle built the tower.
Repeated:
The oracle built the tower.
Repeated:
The oracle",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0
distilgpt2,3,in_template_test,repeat_sentence,The oracle built the tower.,Someone asked whether the oracle built the tower.,question,negative_target,0.75,question,"Repeat this sentence:
The oracle built the tower.
Repeated:","The oracle built the tower.
The oracle built the tower.
The oracle built the tower.
The oracle",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0
distilgpt2,3,in_template_test,copy_sentence,The oracle built the tower.,Someone asked whether the oracle built the tower.,question,none,0.0,,"Copy this sentence:
The oracle built the tower.
Copy:","The oracle built the tower.
Copy:
The oracle built the tower.
Copy:
The oracle built the",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0
distilgpt2,3,in_template_test,copy_sentence,The oracle built the tower.,Someone asked whether the oracle built the tower.,question,target,0.75,question,"Copy this sentence:
The oracle built the tower.
Copy:","This is the answer.
This is the answer.
This is the answer.
This is the answer.
This is the",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0
distilgpt2,3,in_template_test,copy_sentence,The oracle built the tower.,Someone asked whether the oracle built the tower.,question,random_norm,0.75,random_norm,"Copy this sentence:
The oracle built the tower.
Copy:","The oracle built the tower.
Copy:
The oracle built the tower.
Copy:
The oracle built the",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0
